,Sales_ID,Brand_Name,Car_Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Max_Power,Engine,Seats,City_Name
5707,5875,Renault, KWID AMT,2018,400000,30000,CT24,ST13,680001,Petrol,Individual,Automatic,Second Owner,24.04,67.0,999.0,5,Thrissur
5708,5876,Maruti, Swift Vdi BSIII,2009,300000,150000,CT01,ST15,400035,Diesel,Individual,Manual,First Owner,17.8,75.0,1248.0,5,Mumbai
5709,5877,Maruti, Swift VDI BSIV,2015,573000,100000,CT04,ST24,641043,Diesel,Individual,Manual,Second Owner,25.2,74.0,1248.0,5,Coimbatore
5710,5878,Maruti, Alto K10 LXI,2011,180000,70000,CT13,ST04,800002,Petrol,Individual,Manual,First Owner,20.92,67.1,998.0,5,Patna
5711,5879,Tata, Nano Lx,2011,70000,40000,CT06,ST22,302013,Petrol,Individual,Manual,First Owner,26.0,35.0,624.0,4,Jaipur
5712,5880,Toyota, Innova 2.5 G (Diesel) 8 Seater BS IV,2008,500000,154000,CT06,ST22,302013,Diesel,Individual,Manual,Third Owner,12.8,102.0,2494.0,8,Jaipur
5713,5881,Hyundai, Accent GLS 1.6 ABS,2004,110000,110000,CT27,ST11,831001,Petrol,Individual,Manual,Second Owner,14.4,94.0,1599.0,5,Jamshedpur
5714,5882,Maruti, Ertiga VDI,2013,450000,120000,CT13,ST04,800002,Diesel,Individual,Manual,Second Owner,20.77,88.76,1248.0,7,Patna
5715,5883,Tata, Sumo Gold GX,2013,310000,145000,CT27,ST11,831001,Diesel,Individual,Manual,First Owner,15.3,83.83,2956.0,7,Jamshedpur
5716,5884,Mahindra, KUV 100 D75 K8,2017,400000,30000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,25.32,77.0,1198.0,6,Bhubaneshwar
5717,5885,Maruti, Swift ZDi,2014,390000,90000,CT09,ST34,110001,Diesel,Individual,Manual,Second Owner,22.9,74.0,1248.0,5,Delhi
5718,5886,Maruti, Alto LXi,2011,122000,110000,CT17,ST07,391510,Petrol,Individual,Manual,Fourth & Above Owner,19.7,46.3,796.0,5,Vadodara
5719,5887,Mahindra, Scorpio 1.99 S4,2016,741000,70000,CT19,ST12,570004,Diesel,Individual,Manual,First Owner,15.4,120.0,1997.0,7,Mysore
5720,5888,Hyundai, i20 1.4 CRDi Sportz,2012,330000,40000,CT25,ST01,524225,Diesel,Individual,Manual,Second Owner,23.0,90.0,1396.0,5,Nellore
5721,5889,Mahindra, Scorpio SLE BSIV,2010,300000,166000,CT01,ST15,400035,Diesel,Individual,Manual,Third Owner,12.05,120.0,2179.0,8,Mumbai
5722,5890,Hyundai, i10 Sportz,2011,215000,100000,CT14,ST07,395101,Petrol,Individual,Manual,Third Owner,20.36,78.9,1197.0,5,Surat
5723,5891,Maruti, Wagon R LXI Minor,2009,150000,75000,CT27,ST11,831001,Petrol,Individual,Manual,Third Owner,18.9,67.0,1061.0,5,Jamshedpur
5724,5892,Hyundai, EON Era,2013,250000,42130,CT27,ST11,831001,Petrol,Individual,Manual,First Owner,21.1,55.2,814.0,5,Jamshedpur
5725,5893,Maruti, Ritz LXI,2010,180000,53000,CT22,ST14,452003,Petrol,Individual,Manual,Second Owner,21.1,85.8,1197.0,5,Indore
5726,5894,Maruti, Zen LXI,2006,150000,106000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,17.3,60.0,993.0,5,Vadodara
5727,5895,Toyota, Corolla DX,2005,275000,96000,CT20,ST28,208002,Petrol,Individual,Manual,Second Owner,13.4,125.0,1794.0,5,kanpur
5728,5896,Maruti, Baleno Sigma,2019,556000,10000,CT06,ST22,302013,Petrol,Individual,Manual,First Owner,21.01,81.8,1197.0,5,Jaipur
5729,5897,Maruti, Swift Dzire VXI Optional,2016,550000,37000,CT01,ST15,400035,Petrol,Individual,Manual,First Owner,20.85,83.14,1197.0,5,Mumbai
5730,5898,Mahindra, XUV500 AT W9 2WD,2018,1500000,20000,CT10,ST12,560063,Diesel,Individual,Automatic,First Owner,16.0,138.0,2179.0,7,Bangalore
5731,5899,Toyota, Etios Liva 1.2 V Dual Tone,2017,549000,35000,CT09,ST34,110001,Petrol,Individual,Manual,First Owner,17.71,78.9,1197.0,5,Delhi
5732,5900,Hyundai, i20 2015-2017 Asta 1.2,2016,630000,50000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,18.6,81.83,1197.0,5,Vellore
5733,5901,Mahindra, Bolero Pik-Up FB 1.7T,2020,679000,5000,CT01,ST15,400035,Diesel,Individual,Manual,First Owner,0.0,70.0,2523.0,2,Mumbai
5734,5903,Hyundai, Creta 1.6 CRDi SX,2017,1125000,47000,CT20,ST28,208002,Diesel,Individual,Manual,Second Owner,19.67,126.2,1582.0,5,kanpur
5735,5904,Maruti, Baleno Alpha 1.3,2017,680000,71000,CT27,ST11,831001,Diesel,Individual,Manual,First Owner,27.39,74.0,1248.0,5,Jamshedpur
5736,5905,Honda, City i-DTEC ZX,2017,1050000,50000,CT15,ST20,751022,Diesel,Individual,Manual,First Owner,25.6,97.9,1498.0,5,Bhubaneshwar
5737,5906,Tata, Zest Quadrajet 1.3 XMS,2015,450000,57000,CT09,ST34,110001,Diesel,Individual,Manual,First Owner,23.0,88.7,1248.0,5,Delhi
5738,5907,Maruti, Wagon R VXI BS IV,2010,210000,43000,CT21,ST27,248001,Petrol,Individual,Manual,First Owner,18.9,67.1,998.0,5,Dehradun
5739,5908,Maruti, Swift Dzire VDI,2014,470000,60000,CT20,ST28,208002,Diesel,Individual,Manual,First Owner,23.4,74.0,1248.0,5,kanpur
5740,5909,Maruti, Swift Dzire VXI,2014,470000,60000,CT24,ST13,680001,Petrol,Individual,Manual,First Owner,19.1,85.8,1197.0,5,Thrissur
5741,5910,Hyundai, i20 Asta 1.4 CRDi,2015,550000,40000,CT01,ST15,400035,Diesel,Individual,Manual,First Owner,22.54,88.73,1396.0,5,Mumbai
5742,5911,Maruti, A-Star Vxi,2011,204999,60000,CT02,ST15,411002,Petrol,Individual,Manual,First Owner,19.0,66.1,998.0,5,Pune
5743,5912,Honda, City i VTEC CVT VX,2015,950000,30000,CT16,ST23,737101,Petrol,Individual,Automatic,First Owner,18.0,117.3,1497.0,5,Gangtok
5744,5913,Hyundai, i20 Asta Option 1.4 CRDi,2015,550000,160000,CT26,ST15,431001,Diesel,Individual,Manual,Second Owner,22.54,88.73,1396.0,5,Aurangabad
5745,5914,Toyota, Innova 2.5 E Diesel PS 7-Seater,2007,270000,147500,CT27,ST11,831001,Diesel,Individual,Manual,Second Owner,12.8,102.0,2494.0,7,Jamshedpur
5746,5915,Volkswagen, Polo Diesel Trendline 1.2L,2013,280000,90000,CT20,ST28,208002,Diesel,Individual,Manual,Third Owner,22.07,73.9,1199.0,5,kanpur
5747,5916,Maruti, Ciaz ZDi Plus SHVS,2015,630000,70000,CT20,ST28,208002,Diesel,Individual,Manual,Second Owner,28.09,88.5,1248.0,5,kanpur
5748,5917,Honda, City 2017-2020 EXi,2007,220000,70000,CT13,ST04,800002,Petrol,Individual,Manual,First Owner,17.7,78.0,1497.0,5,Patna
5749,5918,Mahindra, Xylo D4,2014,320000,120000,CT10,ST12,560063,Diesel,Individual,Manual,First Owner,14.95,93.7,2489.0,7,Bangalore
5750,5919,Hyundai, EON Era Plus,2013,225000,75000,CT11,ST07,382220,Petrol,Individual,Manual,Second Owner,21.1,55.2,814.0,5,Ahmedabad
5751,5920,Honda, City 1.5 V MT,2010,380000,85000,CT07,ST13,682024,Petrol,Individual,Manual,Second Owner,17.0,118.0,1497.0,5,Kochi
5752,5921,Maruti, Swift Dzire VDi,2012,380000,70000,CT13,ST04,800002,Diesel,Individual,Manual,Third Owner,19.3,73.9,1248.0,5,Patna
5753,5922,Volkswagen, Ameo 1.5 TDI Highline 16 Alloy,2017,600000,29000,CT20,ST28,208002,Diesel,Individual,Manual,First Owner,22.0,108.495,1498.0,5,kanpur
5754,5923,Ford, Endeavour 2.5L 4X2 MT,2014,620000,40000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,13.1,141.0,2499.0,7,Vellore
5755,5924,Hyundai, Verna SX CRDi AT,2012,500000,90000,CT14,ST07,395101,Diesel,Individual,Automatic,First Owner,19.08,126.32,1582.0,5,Surat
5756,5925,Mahindra, TUV 300 T8 AMT,2015,700000,40000,CT13,ST04,800002,Diesel,Individual,Automatic,First Owner,18.49,100.0,1493.0,7,Patna
5757,5926,Ford, EcoSport 1.5 TDCi Titanium Plus BSIV,2015,550000,138000,CT19,ST12,570004,Diesel,Individual,Manual,First Owner,22.77,98.59,1498.0,5,Mysore
5758,5927,Maruti, Swift VDI Optional,2016,600000,70000,CT07,ST13,682024,Diesel,Individual,Manual,First Owner,25.2,74.0,1248.0,5,Kochi
5759,5928,Volkswagen, Ameo 1.0 MPI Comfortline,2019,550000,30000,CT08,ST29,700053,Petrol,Individual,Manual,Second Owner,19.44,75.0,999.0,5,Kolkata
5760,5929,Hyundai, Verna 1.6 CRDI,2013,475000,125000,CT18,ST21,141003,Diesel,Individual,Manual,Third Owner,22.32,126.3,1582.0,5,Ludhiana
5761,5930,Honda, City i DTEC S,2015,615000,120000,CT11,ST07,382220,Diesel,Individual,Manual,Second Owner,26.0,98.6,1498.0,5,Ahmedabad
5762,5931,Maruti, Swift Dzire LDI,2013,385000,180000,CT23,ST12,574142,Diesel,Individual,Manual,Second Owner,23.4,74.0,1248.0,5,Mangalore
5763,5932,Tata, Zest Revotron 1.2T XMS,2015,500000,20000,CT15,ST20,751022,Petrol,Individual,Manual,First Owner,17.57,88.7,1193.0,5,Bhubaneshwar
5764,5933,Renault, Duster 85PS Diesel RxL Option,2012,450000,80000,CT08,ST29,700053,Diesel,Individual,Manual,First Owner,19.87,83.8,1461.0,5,Kolkata
5765,5934,Toyota, Innova 2.5 Z Diesel 7 Seater,2014,969999,110000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,12.99,100.6,2494.0,7,Vellore
5766,5935,Hyundai, Verna 1.6 SX CRDi (O),2013,580000,80000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,22.32,126.32,1582.0,5,Vellore
5767,5936,Toyota, Platinum Etios 1.4 GXD,2017,550000,40000,CT23,ST12,574142,Diesel,Individual,Manual,First Owner,23.59,67.05,1364.0,5,Mangalore
5768,5937,Honda, WR-V i-VTEC S,2018,780000,30000,CT12,ST28,201301,Petrol,Individual,Manual,First Owner,17.5,88.7,1199.0,5,Noida
5769,5938,Ford, Fiesta 1.5 TDCi Titanium,2014,500000,80000,CT24,ST13,680001,Diesel,Individual,Manual,First Owner,25.01,89.75,1498.0,5,Thrissur
5770,5939,Skoda, Laura Ambiente 2.0 TDI CR MT,2011,270000,140000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,20.0,108.5,1968.0,5,Vellore
5771,5940,Maruti, Alto K10 VXI,2017,335000,25000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,23.95,67.05,998.0,5,Indore
5772,5941,Maruti, Swift Dzire VDI,2017,755000,20000,CT05,ST25,500045,Diesel,Individual,Manual,First Owner,28.4,74.02,1248.0,5,Hyderabad
5773,5942,Hyundai, i20 Active SX Diesel,2016,651000,42323,CT11,ST07,382220,Diesel,Dealer,Manual,First Owner,21.19,88.76,1396.0,5,Ahmedabad
5774,5943,BMW, X1 sDrive20d M Sport,2011,1075000,42545,CT04,ST24,641043,Diesel,Dealer,Automatic,First Owner,19.62,190.0,1998.0,5,Coimbatore
5775,5944,Maruti, S-Cross 2017-2020 Delta DDiS 200 SH,2016,690000,32000,CT19,ST12,570004,Diesel,Dealer,Manual,First Owner,25.1,88.5,1248.0,5,Mysore
5776,5945,Maruti, Swift Dzire VDI Optional,2017,589000,41232,CT23,ST12,574142,Diesel,Dealer,Manual,First Owner,26.59,74.0,1248.0,5,Mangalore
5777,5946,Mahindra, Bolero B4,2015,445000,40200,CT02,ST15,411002,Diesel,Dealer,Manual,First Owner,21.0,74.96,1498.0,7,Pune
5778,5947,Ford, Ecosport Sports Diesel,2013,475000,48000,CT11,ST07,382220,Diesel,Dealer,Manual,Second Owner,21.7,98.96,1498.0,5,Ahmedabad
5779,5948,Honda, Amaze E Diesel BSIV,2014,465000,27233,CT25,ST01,524225,Diesel,Dealer,Manual,First Owner,27.4,98.63,1498.0,5,Nellore
5780,5949,Tata, Manza Aura Safire,2011,225000,35000,CT11,ST07,382220,Petrol,Individual,Manual,First Owner,15.0,90.0,1368.0,5,Ahmedabad
5781,5950,Toyota, Innova 2.5 G (Diesel) 8 Seater BS IV,2005,310000,200000,CT15,ST20,751022,Diesel,Individual,Manual,Second Owner,12.8,102.0,2494.0,8,Bhubaneshwar
5782,5951,Tata, Sumo EX,2016,445000,63000,CT02,ST15,411002,Diesel,Dealer,Manual,First Owner,15.3,83.8,2956.0,9,Pune
5783,5952,Mahindra, Bolero B4,2015,445000,62000,CT23,ST12,574142,Diesel,Dealer,Manual,First Owner,21.0,74.96,1498.0,7,Mangalore
5784,5953,Tata, New Safari 3L Dicor LX 4x2,2012,450000,68240,CT07,ST13,682024,Diesel,Dealer,Manual,First Owner,13.93,138.1,2956.0,7,Kochi
5785,5954,Mahindra, Scorpio 1.99 S10 4WD,2008,450000,78000,CT21,ST27,248001,Diesel,Dealer,Manual,First Owner,15.4,120.0,1997.0,7,Dehradun
5786,5956,Maruti, Wagon R VXI,2010,200000,35000,CT14,ST07,395101,Petrol,Dealer,Manual,First Owner,18.9,67.1,998.0,5,Surat
5787,5957,Maruti, Swift Dzire LXI,2018,611000,9000,CT11,ST07,382220,Petrol,Dealer,Manual,First Owner,19.1,85.8,1197.0,5,Ahmedabad
5788,5958,Hyundai, Creta 1.6 CRDi Anniversary Edition,2016,819999,39000,CT10,ST12,560063,Diesel,Dealer,Manual,First Owner,19.67,126.2,1582.0,5,Bangalore
5789,5959,Hyundai, Creta 1.4 CRDi S,2016,825000,39000,CT07,ST13,682024,Diesel,Dealer,Manual,First Owner,21.38,88.7,1396.0,5,Kochi
5790,5960,Ford, Ecosport 1.5 Diesel Titanium,2015,599000,92651,CT14,ST07,395101,Diesel,Dealer,Manual,First Owner,21.7,98.96,1498.0,5,Surat
5791,5961,Maruti, Swift LXi BSIV,2018,490000,28000,CT20,ST28,208002,Petrol,Dealer,Manual,First Owner,16.1,85.0,1197.0,5,kanpur
5792,5962,Hyundai, EON Magna Plus,2017,340000,30000,CT16,ST23,737101,Petrol,Individual,Manual,First Owner,21.1,55.2,814.0,5,Gangtok
5793,5963,Mercedes-Benz, E-Class E350 Petrol,2009,1000000,80000,CT06,ST22,302013,Petrol,Individual,Automatic,Third Owner,10.93,272.0,3498.0,5,Jaipur
5794,5964,Hyundai, Creta 1.6 CRDi SX,2018,1237000,46000,CT01,ST15,400035,Diesel,Individual,Manual,First Owner,19.67,126.2,1582.0,5,Mumbai
5795,5965,Volkswagen, Polo Diesel Highline 1.2L,2013,350000,70000,CT10,ST12,560063,Diesel,Individual,Manual,Second Owner,22.07,73.9,1199.0,5,Bangalore
5796,5966,Maruti, 800 Std,2000,31000,56194,CT21,ST27,248001,Petrol,Individual,Manual,Fourth & Above Owner,16.1,37.0,796.0,4,Dehradun
5797,5967,Maruti, Swift ZXI Plus,2018,695000,40000,CT10,ST12,560063,Petrol,Individual,Manual,First Owner,22.0,81.8,1197.0,5,Bangalore
5798,5968,Maruti, Alto 800 VXI,2015,270000,40000,CT22,ST14,452003,Petrol,Individual,Manual,First Owner,22.74,47.3,796.0,5,Indore
5799,5969,Maruti, Ertiga SHVS VDI,2016,790000,120000,CT09,ST34,110001,Diesel,Individual,Manual,First Owner,24.52,88.5,1248.0,7,Delhi
5800,5970,Maruti, Swift VDI Optional,2016,590000,120000,CT23,ST12,574142,Diesel,Individual,Manual,First Owner,25.2,74.0,1248.0,5,Mangalore
5801,5971,Maruti, Swift Dzire AMT VXI,2017,635000,120000,CT17,ST07,391510,Petrol,Individual,Automatic,First Owner,21.21,81.8,1197.0,5,Vadodara
5802,5972,Mahindra, Bolero 2011-2019 ZLX,2015,540000,110000,CT29,ST24,632001,Diesel,Individual,Manual,Second Owner,15.96,62.1,2523.0,7,Vellore
5803,5973,Renault, Pulse RxZ,2012,265000,67000,CT15,ST20,751022,Diesel,Individual,Manual,Second Owner,23.08,63.12,1461.0,5,Bhubaneshwar
5804,5974,Maruti, Swift Dzire ZDI,2014,600000,50000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,23.4,74.0,1248.0,5,Vadodara
5805,5975,Hyundai, Verna 1.6 CRDI,2012,409999,100000,CT22,ST14,452003,Diesel,Individual,Manual,Second Owner,22.32,126.3,1582.0,5,Indore
5806,5976,Toyota, Etios GD,2015,525000,80000,CT12,ST28,201301,Diesel,Individual,Manual,Second Owner,23.59,67.05,1364.0,5,Noida
5807,5977,Ford, Figo Diesel EXI Option,2011,150000,50000,CT02,ST15,411002,Diesel,Individual,Manual,First Owner,18.5,68.0,1399.0,5,Pune
5808,5978,Maruti, Esteem Lxi - BSIII,2007,55000,70000,CT27,ST11,831001,Petrol,Individual,Manual,Third Owner,15.9,85.0,1298.0,5,Jamshedpur
5809,5979,Maruti, Omni 5 Seater BSIV,2011,130000,70000,CT20,ST28,208002,Petrol,Individual,Manual,Second Owner,14.0,35.0,796.0,5,kanpur
5810,5980,Maruti, Vitara Brezza ZDi Plus Dual Tone,2017,925000,50000,CT03,ST24,600039,Diesel,Individual,Manual,First Owner,24.3,88.5,1248.0,5,Chennai
5811,5981,Renault, Lodgy 85PS RxE 7 Seater,2017,690000,65000,CT14,ST07,395101,Diesel,Individual,Manual,Second Owner,21.04,83.8,1461.0,7,Surat
5812,5982,Maruti, Ertiga VDI,2012,560000,200000,CT09,ST34,110001,Diesel,Individual,Manual,Second Owner,20.77,88.76,1248.0,7,Delhi
5813,5983,Maruti, Ciaz Zeta Diesel,2018,950000,7500,CT26,ST15,431001,Diesel,Individual,Manual,First Owner,28.09,88.5,1248.0,5,Aurangabad
5814,5984,Renault, Lodgy 85PS RxE 7 Seater,2017,695000,65000,CT06,ST22,302013,Diesel,Individual,Manual,Second Owner,21.04,83.8,1461.0,7,Jaipur
5815,5985,Maruti, Swift VXI,2013,450000,35000,CT12,ST28,201301,Petrol,Individual,Manual,Second Owner,18.6,85.8,1197.0,5,Noida
5816,5986,BMW, 5 Series 530d,2013,2000000,60000,CT04,ST24,641043,Diesel,Individual,Automatic,First Owner,16.2,235.0,2993.0,5,Coimbatore
5817,5987,Maruti, Swift VXi BSIV,2009,229999,71000,CT14,ST07,395101,Petrol,Individual,Manual,First Owner,16.1,85.0,1197.0,5,Surat
5818,5988,Maruti, Alto K10 LXI,2017,300000,30000,CT18,ST21,141003,Petrol,Individual,Manual,First Owner,23.95,67.05,998.0,5,Ludhiana
5819,5989,Maruti, Alto LXi,2012,200000,50000,CT20,ST28,208002,Petrol,Individual,Manual,Second Owner,19.7,46.3,796.0,5,kanpur
5820,5990,Mercedes-Benz, New C-Class C 220 CDI Elegance AT,2008,725000,80000,CT23,ST12,574142,Diesel,Individual,Automatic,Second Owner,14.84,170.0,2143.0,5,Mangalore
5821,5991,Nissan, Micra XV,2011,235000,90000,CT27,ST11,831001,Petrol,Individual,Manual,Second Owner,18.06,75.0,1198.0,5,Jamshedpur
5822,5992,Hyundai, i20 2015-2017 Sportz 1.2,2017,666000,13000,CT12,ST28,201301,Petrol,Individual,Manual,First Owner,18.6,81.83,1197.0,5,Noida
5823,5993,Maruti, 800 AC,2000,65000,100000,CT10,ST12,560063,Petrol,Individual,Manual,Third Owner,16.1,37.0,796.0,4,Bangalore
5824,5995,Honda, WR-V i-DTEC VX,2018,834000,30000,CT03,ST24,600039,Diesel,Individual,Manual,First Owner,25.5,98.6,1498.0,5,Chennai
5825,5996,Mahindra, Bolero 2011-2019 SLX,2012,430000,120000,CT21,ST27,248001,Diesel,Individual,Manual,First Owner,15.96,62.1,2523.0,7,Dehradun
5826,5997,Maruti, Swift Vdi BSIII,2010,360000,120000,CT21,ST27,248001,Diesel,Individual,Manual,Second Owner,17.8,75.0,1248.0,5,Dehradun
5827,5998,Hyundai, EON Era Plus,2014,240000,70000,CT05,ST25,500045,Petrol,Individual,Manual,First Owner,21.1,55.2,814.0,5,Hyderabad
5828,5999,Maruti, Swift VDI Deca,2016,210000,210000,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,25.2,74.0,1248.0,5,Nellore
5829,6000,Tata, Indigo eCS LE TDI BSIII,2010,135000,148000,CT24,ST13,680001,Diesel,Individual,Manual,Second Owner,19.09,69.0,1396.0,5,Thrissur
5830,6001,Mahindra, TUV 300 T6 Plus,2017,700000,54188,CT28,ST11,834001,Diesel,Individual,Manual,First Owner,18.49,100.0,1493.0,7,Ranchi
5831,6002,Mahindra, TUV 300 T6 Plus,2017,750000,60000,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,18.49,100.0,1493.0,7,Nellore
5832,6003,Skoda, Rapid 1.6 TDI Elegance,2012,425000,90000,CT13,ST04,800002,Diesel,Individual,Manual,First Owner,20.5,103.5,1598.0,5,Patna
5833,6004,Chevrolet, Beat LT,2011,150000,100000,CT01,ST15,400035,Petrol,Individual,Manual,Third Owner,18.6,79.4,1199.0,5,Mumbai
5834,6005,Hyundai, EON D Lite Plus,2014,215000,40000,CT09,ST34,110001,Petrol,Individual,Manual,First Owner,21.1,55.2,814.0,5,Delhi
5835,6006,Datsun, GO T BSIV,2014,225000,35000,CT25,ST01,524225,Petrol,Individual,Manual,First Owner,20.63,67.0,1198.0,5,Nellore
5836,6007,Renault, KWID Climber 1.0 MT,2017,330000,20000,CT25,ST01,524225,Petrol,Individual,Manual,First Owner,23.01,67.0,999.0,5,Nellore
5837,6008,Maruti, Omni LPG CARGO BSIII W IMMOBILISER,2007,54000,144000,CT18,ST21,141003,LPG,Individual,Manual,Second Owner,10.9,32.8,796.0,5,Ludhiana
5838,6009,Hyundai, Grand i10 AT Sportz,2014,374000,54043,CT19,ST12,570004,Petrol,Dealer,Automatic,First Owner,18.9,81.86,1197.0,5,Mysore
5839,6010,Hyundai, Verna 1.6 SX CRDI (O) AT,2012,549000,66657,CT15,ST20,751022,Diesel,Dealer,Automatic,First Owner,22.32,126.32,1582.0,5,Bhubaneshwar
5840,6011,Tata, Indigo CS LS (TDI) BS-III,2016,390000,42000,CT11,ST07,382220,Diesel,Individual,Manual,Second Owner,19.09,69.01,1405.0,5,Ahmedabad
5841,6012,Hyundai, i20 Asta Optional with Sunroof 1.2,2013,455999,35582,CT10,ST12,560063,Petrol,Dealer,Manual,First Owner,18.5,82.85,1197.0,5,Bangalore
5842,6013,Volkswagen, Polo GT TSI,2013,453000,54327,CT15,ST20,751022,Petrol,Dealer,Automatic,Second Owner,17.2,103.6,1197.0,5,Bhubaneshwar
5843,6014,Volkswagen, Ameo 1.2 MPI Highline,2016,579000,7949,CT05,ST25,500045,Petrol,Dealer,Manual,First Owner,17.0,73.75,1198.0,5,Hyderabad
5844,6015,Hyundai, i10 Sportz 1.2 AT,2010,258000,59734,CT24,ST13,680001,Petrol,Dealer,Automatic,First Owner,16.95,78.9,1197.0,5,Thrissur
5845,6016,Honda, City S,2012,428000,49185,CT21,ST27,248001,Petrol,Dealer,Manual,First Owner,16.8,116.4,1497.0,5,Dehradun
5846,6017,Hyundai, i10 Magna,2011,262000,56389,CT20,ST28,208002,Petrol,Dealer,Manual,First Owner,20.36,78.9,1197.0,5,kanpur
5847,6018,Volkswagen, Polo Petrol Highline 1.2L,2013,389000,58245,CT02,ST15,411002,Petrol,Dealer,Manual,First Owner,16.47,73.9,1198.0,5,Pune
5848,6019,Nissan, Micra XL Optional,2015,346000,36422,CT17,ST07,391510,Petrol,Dealer,Manual,First Owner,18.44,75.0,1198.0,5,Vadodara
5849,6020,Honda, Jazz Basic,2011,339000,42535,CT22,ST14,452003,Petrol,Dealer,Manual,First Owner,16.7,88.8,1198.0,5,Indore
5850,6021,Hyundai, i10 Sportz AT,2011,272000,40736,CT05,ST25,500045,Petrol,Dealer,Automatic,First Owner,16.95,78.9,1197.0,5,Hyderabad
5851,6022,Maruti, Swift VXI,2012,369000,56246,CT13,ST04,800002,Petrol,Dealer,Manual,First Owner,18.6,85.8,1197.0,5,Patna
5852,6023,Maruti, Swift LXI,2011,277000,55403,CT29,ST24,632001,Petrol,Dealer,Manual,First Owner,18.6,85.8,1197.0,5,Vellore
5853,6024,Tata, Tigor 1.2 Revotron XZ,2018,535000,30000,CT05,ST25,500045,Petrol,Individual,Manual,First Owner,20.3,84.0,1199.0,5,Hyderabad
5854,6025,Maruti, Alto K10 VXI,2015,265000,67000,CT26,ST15,431001,Petrol,Individual,Manual,First Owner,23.95,67.05,998.0,5,Aurangabad
5855,6026,Hyundai, Verna 1.6 VTVT,2013,400000,70000,CT16,ST23,737101,Petrol,Individual,Manual,First Owner,17.01,121.3,1591.0,5,Gangtok
5856,6027,Hyundai, Grand i10 CRDi Asta,2014,459999,90000,CT05,ST25,500045,Diesel,Individual,Manual,Second Owner,24.0,70.0,1120.0,5,Hyderabad
5857,6028,Hyundai, Elite i20 Petrol Sportz,2019,667000,7500,CT08,ST29,700053,Petrol,Individual,Manual,First Owner,18.6,81.86,1197.0,5,Kolkata
5858,6029,Tata, New Safari DICOR 2.2 EX 4x2,2011,300000,80000,CT04,ST24,641043,Diesel,Individual,Manual,Second Owner,11.57,138.1,2179.0,7,Coimbatore
5859,6030,Tata, Indigo CR4,2012,229999,186000,CT25,ST01,524225,Diesel,Individual,Manual,First Owner,23.57,70.0,1396.0,5,Nellore
5860,6031,Tata, Indica V2 eLS,2016,200000,110000,CT01,ST15,400035,Diesel,Individual,Manual,Second Owner,25.0,69.0,1396.0,5,Mumbai
5861,6032,Ford, Fiesta 1.4 TDCi EXI,2005,150000,120000,CT19,ST12,570004,Diesel,Individual,Manual,Third Owner,17.8,68.0,1399.0,5,Mysore
5862,6033,Ford, Fiesta Classic 1.4 Duratorq CLXI,2012,280000,105358,CT15,ST20,751022,Diesel,Individual,Manual,Third Owner,17.8,67.0,1399.0,5,Bhubaneshwar
5863,6034,Hyundai, i20 Sportz Option 1.2,2014,590000,70000,CT27,ST11,831001,Petrol,Individual,Manual,Second Owner,18.6,81.83,1197.0,5,Jamshedpur
5864,6035,Hyundai, i10 Era,2010,142000,49200,CT19,ST12,570004,Petrol,Individual,Manual,Second Owner,19.81,68.05,1086.0,5,Mysore
5865,6036,Honda, City i-VTEC VX,2017,850000,40000,CT24,ST13,680001,Petrol,Individual,Manual,First Owner,17.4,117.6,1497.0,5,Thrissur
5866,6037,Honda, Mobilio V i DTEC,2014,600000,40000,CT03,ST24,600039,Diesel,Individual,Manual,Second Owner,24.2,98.6,1498.0,7,Chennai
5867,6038,Mahindra, TUV 300 T8,2017,700000,40000,CT20,ST28,208002,Diesel,Individual,Manual,First Owner,18.49,100.0,1493.0,7,kanpur
5868,6039,Chevrolet, Beat LS,2013,200000,70000,CT29,ST24,632001,Petrol,Individual,Manual,First Owner,18.6,79.4,1199.0,5,Vellore
5869,6040,Hyundai, Creta 1.6 CRDi SX,2016,900000,110000,CT20,ST28,208002,Diesel,Individual,Manual,First Owner,19.67,126.2,1582.0,5,kanpur
5870,6041,Maruti, Alto K10 VXI,2014,220000,100000,CT02,ST15,411002,Petrol,Individual,Manual,First Owner,23.95,67.05,998.0,5,Pune
